sdv_user_id,calendar_date,start_time_in_seconds,duration_in_seconds,steps,steps_goal,end_time_in_seconds,start_date_time,end_date_time,week_nr,weekday
8102,2025-05-24,1748044800,86400,15561,15000,1748131200,05/24/2025 00:00,05/25/2025 00:00,21,5
8102,2025-05-25,1748131200,86400,7700,10000,1748217600,05/25/2025 00:00,05/26/2025 00:00,21,6
8102,2025-05-26,1748217600,86400,17355,15000,1748304000,05/26/2025 00:00,05/27/2025 00:00,22,0
8102,2025-05-27,1748304000,86400,15043,15000,1748390400,05/27/2025 00:00,05/28/2025 00:00,22,1
8102,2025-05-28,1748390400,86400,18246,15000,1748476800,05/28/2025 00:00,05/29/2025 00:00,22,2
8102,2025-05-29,1748476800,86400,18851,15000,1748563200,05/29/2025 00:00,05/30/2025 00:00,22,3
8102,2025-05-30,1748563200,86400,13576,15000,1748649600,05/30/2025 00:00,05/31/2025 00:00,22,4
8102,2025-05-31,1748649600,86400,17289,15000,1748736000,05/31/2025 00:00,06/01/2025 00:00,22,5
8102,2025-01-06,1748736000,86400,13434,12000,1748822400,06/01/2025 00:00,06/02/2025 00:00,22,6
8102,2025-02-06,1748822400,86400,10680,12000,1748908800,06/02/2025 00:00,06/03/2025 00:00,23,0
8102,2025-03-06,1748908800,86400,14547,10000,1748995200,06/03/2025 00:00,06/04/2025 00:00,23,1
8102,2025-04-06,1748995200,86400,18615,15000,1749081600,06/04/2025 00:00,06/05/2025 00:00,23,2
8102,2025-05-06,1749081600,86400,12774,10000,1749168000,06/05/2025 00:00,06/06/2025 00:00,23,3
8102,2025-06-06,1749168000,86400,10716,10000,1749254400,06/06/2025 00:00,06/07/2025 00:00,23,4
8102,2025-07-06,1749254400,86400,12850,10000,1749340800,06/07/2025 00:00,06/08/2025 00:00,23,5
8102,2025-08-06,1749340800,86400,22402,15000,1749427200,06/08/2025 00:00,06/09/2025 00:00,23,6
8102,2025-09-06,1749427200,86400,14883,15000,1749513600,06/09/2025 00:00,06/10/2025 00:00,24,0
8102,2025-10-06,1749513600,86400,12585,12000,1749600000,06/10/2025 00:00,06/11/2025 00:00,24,1
8102,2025-11-06,1749600000,86400,13739,12000,1749686400,06/11/2025 00:00,06/12/2025 00:00,24,2
8102,2025-12-06,1749686400,86400,14290,10000,1749772800,06/12/2025 00:00,06/13/2025 00:00,24,3
8102,2025-06-13,1749772800,86400,13628,12000,1749859200,06/13/2025 00:00,06/14/2025 00:00,24,4
8102,2025-06-14,1749859200,86400,9709,10000,1749945600,06/14/2025 00:00,06/15/2025 00:00,24,5
8102,2025-06-15,1749945600,86400,14180,15000,1750032000,06/15/2025 00:00,06/16/2025 00:00,24,6
8102,2025-06-16,1750032000,86400,8574,10000,1750118400,06/16/2025 00:00,06/17/2025 00:00,25,0
8102,2025-06-17,1750118400,86400,12503,10000,1750204800,06/17/2025 00:00,06/18/2025 00:00,25,1
8102,2025-06-18,1750204800,86400,11225,12000,1750291200,06/18/2025 00:00,06/19/2025 00:00,25,2
8102,2025-06-19,1750291200,86400,14506,15000,1750377600,06/19/2025 00:00,06/20/2025 00:00,25,3
8102,2025-06-20,1750377600,86400,14388,15000,1750464000,06/20/2025 00:00,06/21/2025 00:00,25,4
8102,2025-06-21,1750464000,86400,9924,10000,1750550400,06/21/2025 00:00,06/22/2025 00:00,25,5
8102,2025-06-22,1750550400,86400,10073,10000,1750636800,06/22/2025 00:00,06/23/2025 00:00,25,6
8102,2025-06-23,1750636800,86400,8278,10000,1750723200,06/23/2025 00:00,06/24/2025 00:00,26,0
8102,2025-06-24,1750723200,86400,13933,15000,1750809600,06/24/2025 00:00,06/25/2025 00:00,26,1
8102,2025-06-25,1750809600,86400,19784,15000,1750896000,06/25/2025 00:00,06/26/2025 00:00,26,2
8102,2025-06-26,1750896000,86400,18535,15000,1750982400,06/26/2025 00:00,06/27/2025 00:00,26,3
8102,2025-06-27,1750982400,86400,15082,12000,1751068800,06/27/2025 00:00,06/28/2025 00:00,26,4
8102,2025-06-28,1751068800,86400,13119,12000,1751155200,06/28/2025 00:00,06/29/2025 00:00,26,5
8102,2025-06-29,1751155200,86400,9585,10000,1751241600,06/29/2025 00:00,06/30/2025 00:00,26,6
8102,2025-06-30,1751241600,86400,12720,12000,1751328000,06/30/2025 00:00,07/01/2025 00:00,27,0
8102,2025-01-07,1751328000,86400,13640,15000,1751414400,07/01/2025 00:00,07/02/2025 00:00,27,1
8102,2025-02-07,1751414400,86400,15804,15000,1751500800,07/02/2025 00:00,07/03/2025 00:00,27,2
8102,2025-03-07,1751500800,86400,16087,10000,1751587200,07/03/2025 00:00,07/04/2025 00:00,27,3
8102,2025-04-07,1751587200,86400,8652,10000,1751673600,07/04/2025 00:00,07/05/2025 00:00,27,4
8102,2025-05-07,1751673600,86400,10243,12000,1751760000,07/05/2025 00:00,07/06/2025 00:00,27,5
8102,2025-06-07,1751760000,86400,15669,12000,1751846400,07/06/2025 00:00,07/07/2025 00:00,27,6
8102,2025-07-07,1751846400,86400,25275,15000,1751932800,07/07/2025 00:00,07/08/2025 00:00,28,0
8102,2025-08-07,1751932800,86400,12313,10000,1752019200,07/08/2025 00:00,07/09/2025 00:00,28,1
8102,2025-09-07,1752019200,86400,19160,15000,1752105600,07/09/2025 00:00,07/10/2025 00:00,28,2
8102,2025-10-07,1752105600,86400,10440,10000,1752192000,07/10/2025 00:00,07/11/2025 00:00,28,3
8102,2025-11-07,1752192000,86400,14896,15000,1752278400,07/11/2025 00:00,07/12/2025 00:00,28,4
8102,2025-12-07,1752278400,86400,11909,15000,1752364800,07/12/2025 00:00,07/13/2025 00:00,28,5
8102,2025-07-13,1752364800,86400,12930,12000,1752451200,07/13/2025 00:00,07/14/2025 00:00,28,6
8102,2025-07-14,1752451200,86400,12225,12000,1752537600,07/14/2025 00:00,07/15/2025 00:00,29,0
8102,2025-07-15,1752537600,86400,14094,10000,1752624000,07/15/2025 00:00,07/16/2025 00:00,29,1
8102,2025-07-16,1752624000,86400,12321,12000,1752710400,07/16/2025 00:00,07/17/2025 00:00,29,2
8102,2025-07-17,1752710400,86400,12993,12000,1752796800,07/17/2025 00:00,07/18/2025 00:00,29,3
8102,2025-07-18,1752796800,86400,15122,15000,1752883200,07/18/2025 00:00,07/19/2025 00:00,29,4
8102,2025-07-19,1752883200,86400,13923,15000,1752969600,07/19/2025 00:00,07/20/2025 00:00,29,5
8102,2025-07-20,1752969600,86400,10002,10000,1753056000,07/20/2025 00:00,07/21/2025 00:00,29,6
8102,2025-07-21,1753056000,86400,10842,15000,1753142400,07/21/2025 00:00,07/22/2025 00:00,30,0
8102,2025-07-22,1753142400,86400,10750,15000,1753228800,07/22/2025 00:00,07/23/2025 00:00,30,1
8102,2025-07-23,1753228800,86400,11545,15000,1753315200,07/23/2025 00:00,07/24/2025 00:00,30,2
8102,2025-07-24,1753315200,86400,17672,15000,1753401600,07/24/2025 00:00,07/25/2025 00:00,30,3
8102,2025-07-25,1753401600,86400,12546,10000,1753488000,07/25/2025 00:00,07/26/2025 00:00,30,4
8102,2025-07-26,1753488000,86400,15158,12000,1753574400,07/26/2025 00:00,07/27/2025 00:00,30,5
8102,2025-07-27,1753574400,86400,22693,15000,1753660800,07/27/2025 00:00,07/28/2025 00:00,30,6
8102,2025-07-28,1753660800,86400,13879,15000,1753747200,07/28/2025 00:00,07/29/2025 00:00,31,0
8102,2025-07-29,1753747200,86400,10834,15000,1753833600,07/29/2025 00:00,07/30/2025 00:00,31,1
8102,2025-07-30,1753833600,86400,13219,12000,1753920000,07/30/2025 00:00,07/31/2025 00:00,31,2
8102,2025-07-31,1753920000,86400,13991,15000,1754006400,07/31/2025 00:00,08/01/2025 00:00,31,3
8102,2025-01-08,1754006400,86400,12143,12000,1754092800,08/01/2025 00:00,08/02/2025 00:00,31,4
8102,2025-02-08,1754092800,86400,12047,12000,1754179200,08/02/2025 00:00,08/03/2025 00:00,31,5
8102,2025-03-08,1754179200,86400,10596,10000,1754265600,08/03/2025 00:00,08/04/2025 00:00,31,6
8102,2025-04-08,1754265600,86400,12369,12000,1754352000,08/04/2025 00:00,08/05/2025 00:00,32,0
8102,2025-05-08,1754352000,86400,8486,10000,1754438400,08/05/2025 00:00,08/06/2025 00:00,32,1
8102,2025-06-08,1754438400,86400,10310,15000,1754524800,08/06/2025 00:00,08/07/2025 00:00,32,2
8102,2025-07-08,1754524800,86400,11009,12000,1754611200,08/07/2025 00:00,08/08/2025 00:00,32,3
8102,2025-08-08,1754611200,86400,11226,12000,1754697600,08/08/2025 00:00,08/09/2025 00:00,32,4
8102,2025-09-08,1754697600,86400,13118,12000,1754784000,08/09/2025 00:00,08/10/2025 00:00,32,5
8102,2025-10-08,1754784000,86400,11836,10000,1754870400,08/10/2025 00:00,08/11/2025 00:00,32,6
8102,2025-11-08,1754870400,86400,14697,12000,1754956800,08/11/2025 00:00,08/12/2025 00:00,33,0
8102,2025-12-08,1754956800,86400,12651,12000,1755043200,08/12/2025 00:00,08/13/2025 00:00,33,1
8102,2025-08-13,1755043200,86400,12423,12000,1755129600,08/13/2025 00:00,08/14/2025 00:00,33,2
8102,2025-08-14,1755129600,86400,14536,15000,1755216000,08/14/2025 00:00,08/15/2025 00:00,33,3
8102,2025-08-15,1755216000,86400,12608,12000,1755302400,08/15/2025 00:00,08/16/2025 00:00,33,4
8102,2025-08-16,1755302400,86400,9571,10000,1755388800,08/16/2025 00:00,08/17/2025 00:00,33,5
8102,2025-08-17,1755388800,86400,10835,10000,1755475200,08/17/2025 00:00,08/18/2025 00:00,33,6
8102,2025-08-18,1755475200,86400,21262,15000,1755561600,08/18/2025 00:00,08/19/2025 00:00,34,0
8102,2025-08-19,1755561600,86400,13343,12000,1755648000,08/19/2025 00:00,08/20/2025 00:00,34,1
8102,2025-08-20,1755648000,86400,13150,15000,1755734400,08/20/2025 00:00,08/21/2025 00:00,34,2
8102,2025-08-21,1755734400,86400,10396,12000,1755820800,08/21/2025 00:00,08/22/2025 00:00,34,3
8102,2025-08-22,1755820800,86400,14941,15000,1755907200,08/22/2025 00:00,08/23/2025 00:00,34,4
8102,2025-08-23,1755907200,86400,11491,12000,1755993600,08/23/2025 00:00,08/24/2025 00:00,34,5
8102,2025-08-24,1755993600,86400,12434,12000,1756080000,08/24/2025 00:00,08/25/2025 00:00,34,6
8102,2025-08-25,1756080000,86400,14417,12000,1756166400,08/25/2025 00:00,08/26/2025 00:00,35,0
8102,2025-08-26,1756166400,86400,12142,12000,1756252800,08/26/2025 00:00,08/27/2025 00:00,35,1
8102,2025-08-27,1756252800,86400,15506,15000,1756339200,08/27/2025 00:00,08/28/2025 00:00,35,2
8102,2025-08-28,1756339200,86400,14200,12000,1756425600,08/28/2025 00:00,08/29/2025 00:00,35,3
8102,2025-08-29,1756425600,86400,9370,10000,1756512000,08/29/2025 00:00,08/30/2025 00:00,35,4
8102,2025-08-30,1756512000,86400,8823,12000,1756598400,08/30/2025 00:00,08/31/2025 00:00,35,5
8102,2025-08-31,1756598400,86400,11347,15000,1756684800,08/31/2025 00:00,09/01/2025 00:00,35,6
8102,2025-01-09,1756684800,86400,18276,15000,1756771200,09/01/2025 00:00,09/02/2025 00:00,36,0
8102,2025-02-09,1756771200,86400,15834,10000,1756857600,09/02/2025 00:00,09/03/2025 00:00,36,1
8102,2025-03-09,1756857600,86400,12098,12000,1756944000,09/03/2025 00:00,09/04/2025 00:00,36,2
8102,2025-04-09,1756944000,86400,17353,12000,1757030400,09/04/2025 00:00,09/05/2025 00:00,36,3
8102,2025-05-09,1757030400,86400,11287,15000,1757116800,09/05/2025 00:00,09/06/2025 00:00,36,4
8102,2025-06-09,1757116800,86400,17911,15000,1757203200,09/06/2025 00:00,09/07/2025 00:00,36,5
8102,2025-07-09,1757203200,86400,10597,10000,1757289600,09/07/2025 00:00,09/08/2025 00:00,36,6
8102,2025-08-09,1757289600,86400,19071,15000,1757376000,09/08/2025 00:00,09/09/2025 00:00,37,0
8102,2025-09-09,1757376000,86400,24897,15000,1757462400,09/09/2025 00:00,09/10/2025 00:00,37,1
8102,2025-10-09,1757462400,86400,10520,10000,1757548800,09/10/2025 00:00,09/11/2025 00:00,37,2
8102,2025-11-09,1757548800,86400,14992,15000,1757635200,09/11/2025 00:00,09/12/2025 00:00,37,3
8102,2025-12-09,1757635200,86400,17227,12000,1757721600,09/12/2025 00:00,09/13/2025 00:00,37,4
8102,2025-09-13,1757721600,86400,14376,15000,1757808000,09/13/2025 00:00,09/14/2025 00:00,37,5
8102,2025-09-14,1757808000,86400,10285,10000,1757894400,09/14/2025 00:00,09/15/2025 00:00,37,6
8102,2025-09-15,1757894400,86400,12573,10000,1757980800,09/15/2025 00:00,09/16/2025 00:00,38,0
8102,2025-09-16,1757980800,86400,11885,12000,1758067200,09/16/2025 00:00,09/17/2025 00:00,38,1
8102,2025-09-17,1758067200,86400,16690,12000,1758153600,09/17/2025 00:00,09/18/2025 00:00,38,2
8102,2025-09-18,1758153600,86400,11661,15000,1758240000,09/18/2025 00:00,09/19/2025 00:00,38,3
8102,2025-09-19,1758240000,86400,12909,15000,1758326400,09/19/2025 00:00,09/20/2025 00:00,38,4
8102,2025-09-20,1758326400,86400,19386,15000,1758412800,09/20/2025 00:00,09/21/2025 00:00,38,5
8102,2025-09-21,1758412800,86400,9728,10000,1758499200,09/21/2025 00:00,09/22/2025 00:00,38,6
8102,2025-09-22,1758499200,86400,15134,15000,1758585600,09/22/2025 00:00,09/23/2025 00:00,39,0
8102,2025-09-23,1758585600,86400,11250,10000,1758672000,09/23/2025 00:00,09/24/2025 00:00,39,1
8102,2025-09-24,1758672000,86400,12209,10000,1758758400,09/24/2025 00:00,09/25/2025 00:00,39,2
8102,2025-09-25,1758758400,86400,22290,15000,1758844800,09/25/2025 00:00,09/26/2025 00:00,39,3
8102,2025-09-26,1758844800,86400,13077,12000,1758931200,09/26/2025 00:00,09/27/2025 00:00,39,4
8102,2025-09-27,1758931200,86400,11491,12000,1759017600,09/27/2025 00:00,09/28/2025 00:00,39,5
8102,2025-09-28,1759017600,86400,12595,10000,1759104000,09/28/2025 00:00,09/29/2025 00:00,39,6
8102,2025-09-29,1759104000,86400,9283,12000,1759190400,09/29/2025 00:00,09/30/2025 00:00,40,0
8102,2025-09-30,1759190400,86400,8322,10000,1759276800,09/30/2025 00:00,10/01/2025 00:00,40,1
8102,2025-01-10,1759276800,86400,11236,12000,1759363200,10/01/2025 00:00,10/02/2025 00:00,40,2
8102,2025-02-10,1759363200,86400,18301,15000,1759449600,10/02/2025 00:00,10/03/2025 00:00,40,3
8102,2025-03-10,1759449600,86400,13459,12000,1759536000,10/03/2025 00:00,10/04/2025 00:00,40,4
8102,2025-04-10,1759536000,86400,11143,10000,1759622400,10/04/2025 00:00,10/05/2025 00:00,40,5
8102,2025-05-10,1759622400,86400,9587,10000,1759708800,10/05/2025 00:00,10/06/2025 00:00,40,6
8102,2025-06-10,1759708800,86400,14384,12000,1759795200,10/06/2025 00:00,10/07/2025 00:00,41,0
8102,2025-07-10,1759795200,86400,18221,15000,1759881600,10/07/2025 00:00,10/08/2025 00:00,41,1
8102,2025-08-10,1759881600,86400,15135,15000,1759968000,10/08/2025 00:00,10/09/2025 00:00,41,2
8102,2025-09-10,1759968000,86400,11809,15000,1760054400,10/09/2025 00:00,10/10/2025 00:00,41,3
8102,2025-10-10,1760054400,86400,12619,12000,1760140800,10/10/2025 00:00,10/11/2025 00:00,41,4
8102,2025-11-10,1760140800,86400,10244,10000,1760227200,10/11/2025 00:00,10/12/2025 00:00,41,5
8102,2025-12-10,1760227200,86400,17961,15000,1760313600,10/12/2025 00:00,10/13/2025 00:00,41,6
8102,2025-10-13,1760313600,86400,10214,10000,1760400000,10/13/2025 00:00,10/14/2025 00:00,42,0
8102,2025-10-14,1760400000,86400,14036,15000,1760486400,10/14/2025 00:00,10/15/2025 00:00,42,1
8102,2025-10-15,1760486400,86400,13632,12000,1760572800,10/15/2025 00:00,10/16/2025 00:00,42,2
8102,2025-10-16,1760572800,86400,15131,15000,1760659200,10/16/2025 00:00,10/17/2025 00:00,42,3
8102,2025-10-17,1760659200,86400,15566,12000,1760745600,10/17/2025 00:00,10/18/2025 00:00,42,4
8102,2025-10-18,1760745600,86400,12233,12000,1760832000,10/18/2025 00:00,10/19/2025 00:00,42,5
8102,2025-10-19,1760832000,86400,11268,10000,1760918400,10/19/2025 00:00,10/20/2025 00:00,42,6
8102,2025-10-20,1760918400,86400,9822,12000,1761004800,10/20/2025 00:00,10/21/2025 00:00,43,0
8102,2025-10-21,1761004800,86400,10366,10000,1761091200,10/21/2025 00:00,10/22/2025 00:00,43,1
8102,2025-10-22,1761091200,86400,17543,15000,1761177600,10/22/2025 00:00,10/23/2025 00:00,43,2
8102,2025-10-23,1761177600,86400,13463,10000,1761264000,10/23/2025 00:00,10/24/2025 00:00,43,3
8102,2025-10-24,1761264000,86400,14515,15000,1761350400,10/24/2025 00:00,10/25/2025 00:00,43,4
8102,2025-10-25,1761350400,86400,19233,15000,1761436800,10/25/2025 00:00,10/26/2025 00:00,43,5
8102,2025-10-26,1761436800,86400,10193,12000,1761523200,10/26/2025 00:00,10/27/2025 00:00,43,6
8102,2025-10-27,1761523200,86400,14813,12000,1761609600,10/27/2025 00:00,10/28/2025 00:00,44,0
8102,2025-10-28,1761609600,86400,18281,15000,1761696000,10/28/2025 00:00,10/29/2025 00:00,44,1
8102,2025-10-29,1761696000,86400,15046,12000,1761782400,10/29/2025 00:00,10/30/2025 00:00,44,2
8102,2025-10-30,1761782400,86400,26851,15000,1761868800,10/30/2025 00:00,10/31/2025 00:00,44,3
8102,2025-10-31,1761868800,86400,11958,10000,1761955200,10/31/2025 00:00,11/01/2025 00:00,44,4
8102,2025-01-11,1761955200,86400,8697,10000,1762041600,11/01/2025 00:00,11/02/2025 00:00,44,5
8102,2025-02-11,1762041600,86400,14109,10000,1762128000,11/02/2025 00:00,11/03/2025 00:00,44,6
8102,2025-03-11,1762128000,86400,10961,10000,1762214400,11/03/2025 00:00,11/04/2025 00:00,45,0
8102,2025-04-11,1762214400,86400,12642,15000,1762300800,11/04/2025 00:00,11/05/2025 00:00,45,1
8102,2025-05-11,1762300800,86400,8101,10000,1762387200,11/05/2025 00:00,11/06/2025 00:00,45,2
8102,2025-06-11,1762387200,86400,11961,12000,1762473600,11/06/2025 00:00,11/07/2025 00:00,45,3
8102,2025-07-11,1762473600,86400,17541,15000,1762560000,11/07/2025 00:00,11/08/2025 00:00,45,4
8102,2025-08-11,1762560000,86400,11914,15000,1762646400,11/08/2025 00:00,11/09/2025 00:00,45,5
8102,2025-09-11,1762646400,86400,14688,12000,1762732800,11/09/2025 00:00,11/10/2025 00:00,45,6
8102,2025-10-11,1762732800,86400,20523,15000,1762819200,11/10/2025 00:00,11/11/2025 00:00,46,0
8102,2025-11-11,1762819200,86400,10257,12000,1762905600,11/11/2025 00:00,11/12/2025 00:00,46,1
8102,2025-12-11,1762905600,86400,11373,10000,1762992000,11/12/2025 00:00,11/13/2025 00:00,46,2
8102,2025-11-13,1762992000,86400,12819,10000,1763078400,11/13/2025 00:00,11/14/2025 00:00,46,3
8102,2025-11-14,1763078400,86400,15335,12000,1763164800,11/14/2025 00:00,11/15/2025 00:00,46,4
8102,2025-11-15,1763164800,86400,21481,15000,1763251200,11/15/2025 00:00,11/16/2025 00:00,46,5
8102,2025-11-16,1763251200,86400,16683,15000,1763337600,11/16/2025 00:00,11/17/2025 00:00,46,6
8102,2025-11-17,1763337600,86400,13470,10000,1763424000,11/17/2025 00:00,11/18/2025 00:00,47,0
8102,2025-11-18,1763424000,86400,10506,10000,1763510400,11/18/2025 00:00,11/19/2025 00:00,47,1
8102,2025-11-19,1763510400,86400,14788,15000,1763596800,11/19/2025 00:00,11/20/2025 00:00,47,2
8102,2025-11-20,1763596800,86400,8411,10000,1763683200,11/20/2025 00:00,11/21/2025 00:00,47,3
8102,2025-11-21,1763683200,86400,14359,12000,1763769600,11/21/2025 00:00,11/22/2025 00:00,47,4
8102,2025-11-22,1763769600,86400,16646,15000,1763856000,11/22/2025 00:00,11/23/2025 00:00,47,5
8102,2025-11-23,1763856000,86400,16513,15000,1763942400,11/23/2025 00:00,11/24/2025 00:00,47,6
8102,2025-11-24,1763942400,86400,13136,12000,1764028800,11/24/2025 00:00,11/25/2025 00:00,48,0
8102,2025-11-25,1764028800,86400,15137,15000,1764115200,11/25/2025 00:00,11/26/2025 00:00,48,1
8102,2025-11-26,1764115200,86400,8829,10000,1764201600,11/26/2025 00:00,11/27/2025 00:00,48,2
8102,2025-11-27,1764201600,86400,14316,15000,1764288000,11/27/2025 00:00,11/28/2025 00:00,48,3
8102,2025-11-28,1764288000,86400,7494,10000,1764374400,11/28/2025 00:00,11/29/2025 00:00,48,4
8102,2025-11-29,1764374400,86400,15187,12000,1764460800,11/29/2025 00:00,11/30/2025 00:00,48,5
8102,2025-11-30,1764460800,86400,8975,12000,1764547200,11/30/2025 00:00,12/01/2025 00:00,48,6
8102,2025-01-12,1764547200,86400,8538,10000,1764633600,12/01/2025 00:00,12/02/2025 00:00,49,0
8102,2025-02-12,1764633600,86400,14595,12000,1764720000,12/02/2025 00:00,12/03/2025 00:00,49,1
8102,2025-03-12,1764720000,86400,12282,10000,1764806400,12/03/2025 00:00,12/04/2025 00:00,49,2
8102,2025-04-12,1764806400,86400,13979,12000,1764892800,12/04/2025 00:00,12/05/2025 00:00,49,3
8102,2025-05-12,1764892800,86400,11357,10000,1764979200,12/05/2025 00:00,12/06/2025 00:00,49,4
8102,2025-06-12,1764979200,86400,16700,12000,1765065600,12/06/2025 00:00,12/07/2025 00:00,49,5
8102,2025-07-12,1765065600,86400,15343,15000,1765152000,12/07/2025 00:00,12/08/2025 00:00,49,6
8102,2025-08-12,1765152000,86400,12154,15000,1765238400,12/08/2025 00:00,12/09/2025 00:00,50,0
8102,2025-09-12,1765238400,86400,14407,15000,1765324800,12/09/2025 00:00,12/10/2025 00:00,50,1
8102,2025-10-12,1765324800,86400,15827,12000,1765411200,12/10/2025 00:00,12/11/2025 00:00,50,2
8102,2025-11-12,1765411200,86400,11293,12000,1765497600,12/11/2025 00:00,12/12/2025 00:00,50,3
8102,2025-12-12,1765497600,86400,14981,10000,1765584000,12/12/2025 00:00,12/13/2025 00:00,50,4
8102,2025-12-13,1765584000,86400,9866,10000,1765670400,12/13/2025 00:00,12/14/2025 00:00,50,5
8102,2025-12-14,1765670400,86400,14720,12000,1765756800,12/14/2025 00:00,12/15/2025 00:00,50,6
8102,2025-12-15,1765756800,86400,14409,12000,1765843200,12/15/2025 00:00,12/16/2025 00:00,51,0
8102,2025-12-16,1765843200,86400,14824,12000,1765929600,12/16/2025 00:00,12/17/2025 00:00,51,1
8102,2025-12-17,1765929600,86400,13788,15000,1766016000,12/17/2025 00:00,12/18/2025 00:00,51,2
8102,2025-12-18,1766016000,86400,11738,12000,1766102400,12/18/2025 00:00,12/19/2025 00:00,51,3
8102,2025-12-19,1766102400,86400,15802,12000,1766188800,12/19/2025 00:00,12/20/2025 00:00,51,4
8102,2025-12-20,1766188800,86400,13618,15000,1766275200,12/20/2025 00:00,12/21/2025 00:00,51,5
8102,2025-12-21,1766275200,86400,20048,15000,1766361600,12/21/2025 00:00,12/22/2025 00:00,51,6
8102,2025-12-22,1766361600,86400,10440,12000,1766448000,12/22/2025 00:00,12/23/2025 00:00,52,0
8102,2025-12-23,1766448000,86400,14512,15000,1766534400,12/23/2025 00:00,12/24/2025 00:00,52,1
8102,2025-12-24,1766534400,86400,12691,12000,1766620800,12/24/2025 00:00,12/25/2025 00:00,52,2
8102,2025-12-25,1766620800,86400,15011,12000,1766707200,12/25/2025 00:00,12/26/2025 00:00,52,3
8102,2025-12-26,1766707200,86400,11539,15000,1766793600,12/26/2025 00:00,12/27/2025 00:00,52,4
8102,2025-12-27,1766793600,86400,16532,15000,1766880000,12/27/2025 00:00,12/28/2025 00:00,52,5
8102,2025-12-28,1766880000,86400,14707,12000,1766966400,12/28/2025 00:00,12/29/2025 00:00,52,6
8102,2025-12-29,1766966400,86400,15246,10000,1767052800,12/29/2025 00:00,12/30/2025 00:00,1,0
8102,2025-12-30,1767052800,86400,14355,15000,1767139200,12/30/2025 00:00,12/31/2025 00:00,1,1
8102,2025-12-31,1767139200,86400,15256,12000,1767225600,12/31/2025 00:00,01/01/2026 00:00,1,2
8103,2025-01-01,1735689600,86400,8435,10000,1735776000,01/01/2025 00:00,01/02/2025 00:00,1,2
8103,2025-02-01,1735776000,86400,8054,10000,1735862400,01/02/2025 00:00,01/03/2025 00:00,1,3
8103,2025-03-01,1735862400,86400,8034,8000,1735948800,01/03/2025 00:00,01/04/2025 00:00,1,4
8103,2025-04-01,1735948800,86400,7711,10000,1736035200,01/04/2025 00:00,01/05/2025 00:00,1,5
8103,2025-05-01,1736035200,86400,10183,10000,1736121600,01/05/2025 00:00,01/06/2025 00:00,1,6
8103,2025-06-01,1736121600,86400,9174,8000,1736208000,01/06/2025 00:00,01/07/2025 00:00,2,0
8103,2025-07-01,1736208000,86400,9381,10000,1736294400,01/07/2025 00:00,01/08/2025 00:00,2,1
8103,2025-08-01,1736294400,86400,11671,10000,1736380800,01/08/2025 00:00,01/09/2025 00:00,2,2
8103,2025-09-01,1736380800,86400,8312,8000,1736467200,01/09/2025 00:00,01/10/2025 00:00,2,3
8103,2025-10-01,1736467200,86400,7106,10000,1736553600,01/10/2025 00:00,01/11/2025 00:00,2,4
8103,2025-11-01,1736553600,86400,9887,8000,1736640000,01/11/2025 00:00,01/12/2025 00:00,2,5
8103,2025-12-01,1736640000,86400,10129,10000,1736726400,01/12/2025 00:00,01/13/2025 00:00,2,6
8103,2025-01-13,1736726400,86400,7751,8000,1736812800,01/13/2025 00:00,01/14/2025 00:00,3,0
8103,2025-01-14,1736812800,86400,6481,8000,1736899200,01/14/2025 00:00,01/15/2025 00:00,3,1
8103,2025-01-15,1736899200,86400,6987,8000,1736985600,01/15/2025 00:00,01/16/2025 00:00,3,2
8103,2025-01-16,1736985600,86400,9181,10000,1737072000,01/16/2025 00:00,01/17/2025 00:00,3,3
8103,2025-01-17,1737072000,86400,6667,8000,1737158400,01/17/2025 00:00,01/18/2025 00:00,3,4
8103,2025-01-18,1737158400,86400,9890,10000,1737244800,01/18/2025 00:00,01/19/2025 00:00,3,5
8103,2025-01-19,1737244800,86400,6353,8000,1737331200,01/19/2025 00:00,01/20/2025 00:00,3,6
8103,2025-01-20,1737331200,86400,8667,8000,1737417600,01/20/2025 00:00,01/21/2025 00:00,4,0
8103,2025-01-21,1737417600,86400,12255,10000,1737504000,01/21/2025 00:00,01/22/2025 00:00,4,1
8103,2025-01-22,1737504000,86400,8989,10000,1737590400,01/22/2025 00:00,01/23/2025 00:00,4,2
8103,2025-01-23,1737590400,86400,9172,8000,1737676800,01/23/2025 00:00,01/24/2025 00:00,4,3
8103,2025-01-24,1737676800,86400,7638,8000,1737763200,01/24/2025 00:00,01/25/2025 00:00,4,4
8103,2025-01-25,1737763200,86400,6645,10000,1737849600,01/25/2025 00:00,01/26/2025 00:00,4,5
8103,2025-01-26,1737849600,86400,7563,8000,1737936000,01/26/2025 00:00,01/27/2025 00:00,4,6
8103,2025-01-27,1737936000,86400,4798,8000,1738022400,01/27/2025 00:00,01/28/2025 00:00,5,0
8103,2025-01-28,1738022400,86400,7593,10000,1738108800,01/28/2025 00:00,01/29/2025 00:00,5,1
8103,2025-01-29,1738108800,86400,7708,8000,1738195200,01/29/2025 00:00,01/30/2025 00:00,5,2
8103,2025-01-30,1738195200,86400,7846,8000,1738281600,01/30/2025 00:00,01/31/2025 00:00,5,3
8103,2025-01-31,1738281600,86400,8360,10000,1738368000,01/31/2025 00:00,02/01/2025 00:00,5,4
